date,type,value
2023-11-05,DistanceWalkingRunning,1.853805
2023-11-06,StepCount,4741.0
2023-11-06,FlightsClimbed,7.0
2023-11-06,DistanceWalkingRunning,3.522167
2023-11-07,StepCount,3899.0
2023-11-07,FlightsClimbed,10.0
2023-11-07,DistanceWalkingRunning,2.84382
2023-11-08,StepCount,6424.0
2023-11-08,FlightsClimbed,10.0
2023-11-08,DistanceWalkingRunning,4.55029
2023-11-09,StepCount,45.0
2023-11-09,FlightsClimbed,0.0
2023-11-09,DistanceWalkingRunning,0.02672
2023-11-10,StepCount,2950.0
2023-11-10,FlightsClimbed,3.0
2023-11-10,DistanceWalkingRunning,2.0358899999999998
2023-11-11,StepCount,4891.0
2023-11-11,FlightsClimbed,9.0
2023-11-11,DistanceWalkingRunning,3.52539
2023-11-12,StepCount,2031.0
2023-11-12,FlightsClimbed,4.0
2023-11-12,DistanceWalkingRunning,1.532006
2023-11-13,StepCount,2499.0
2023-11-13,FlightsClimbed,7.0
2023-11-13,DistanceWalkingRunning,1.78867
2023-11-14,StepCount,3472.0
2023-11-14,FlightsClimbed,8.0
2023-11-14,DistanceWalkingRunning,2.614917
2023-11-15,StepCount,3024.0
2023-11-15,FlightsClimbed,12.0
2023-11-15,DistanceWalkingRunning,2.262717
2023-11-16,StepCount,2206.0
2023-11-16,FlightsClimbed,1.0
2023-11-16,DistanceWalkingRunning,1.6464720000000002
2023-11-17,StepCount,4539.0
2023-11-17,FlightsClimbed,9.0
2023-11-17,DistanceWalkingRunning,3.41406
2023-11-18,StepCount,4735.0
2023-11-18,FlightsClimbed,13.0
2023-11-18,DistanceWalkingRunning,3.34373
2023-11-19,StepCount,151.0
2023-11-19,FlightsClimbed,0.0
2023-11-19,DistanceWalkingRunning,0.10171
2023-11-20,StepCount,5749.0
2023-11-20,FlightsClimbed,7.0
2023-11-20,DistanceWalkingRunning,4.35354
2023-11-21,StepCount,4758.0
2023-11-21,FlightsClimbed,9.0
2023-11-21,DistanceWalkingRunning,3.556096
2023-11-22,StepCount,3461.0
2023-11-22,FlightsClimbed,5.0
2023-11-22,DistanceWalkingRunning,2.6000300000000003
2023-11-23,StepCount,7556.0
2023-11-23,FlightsClimbed,9.0
2023-11-23,DistanceWalkingRunning,5.621481
2023-11-24,StepCount,3257.0
2023-11-24,FlightsClimbed,5.0
2023-11-24,DistanceWalkingRunning,2.48423
2023-11-25,StepCount,3366.0
2023-11-25,FlightsClimbed,10.0
2023-11-25,DistanceWalkingRunning,2.48586
2023-11-26,StepCount,243.0
2023-11-26,FlightsClimbed,0.0
2023-11-26,DistanceWalkingRunning,0.16938
2023-11-27,StepCount,2062.0
2023-11-27,FlightsClimbed,4.0
2023-11-27,DistanceWalkingRunning,1.58456
2023-11-28,StepCount,3988.0
2023-11-28,FlightsClimbed,10.0
2023-11-28,DistanceWalkingRunning,3.057953
2023-11-29,StepCount,2089.0
2023-11-29,FlightsClimbed,8.0
2023-11-29,DistanceWalkingRunning,1.5613000000000001
2023-11-30,StepCount,9716.0
2023-11-30,FlightsClimbed,13.0
2023-11-30,DistanceWalkingRunning,7.060081
2023-12-01,StepCount,3493.0
2023-12-01,FlightsClimbed,6.0
2023-12-01,DistanceWalkingRunning,2.56817
2023-12-02,StepCount,808.0
2023-12-02,FlightsClimbed,2.0
2023-12-02,DistanceWalkingRunning,0.57414
2023-12-03,StepCount,1156.0
2023-12-03,FlightsClimbed,0.0
2023-12-03,DistanceWalkingRunning,0.80019
2023-12-04,StepCount,1874.0
2023-12-04,FlightsClimbed,3.0
2023-12-04,DistanceWalkingRunning,1.40191
2023-12-05,StepCount,3534.0
2023-12-05,FlightsClimbed,6.0
2023-12-05,DistanceWalkingRunning,2.6779889999999997
2023-12-06,StepCount,6261.0
2023-12-06,FlightsClimbed,17.0
2023-12-06,DistanceWalkingRunning,4.655215
2023-12-07,StepCount,1450.0
2023-12-07,FlightsClimbed,0.0
2023-12-07,DistanceWalkingRunning,1.06189
2023-12-08,StepCount,5723.0
2023-12-08,FlightsClimbed,14.0
2023-12-08,DistanceWalkingRunning,4.3282
2023-12-09,StepCount,4349.0
2023-12-09,FlightsClimbed,13.0
2023-12-09,DistanceWalkingRunning,3.18932
2023-12-10,StepCount,1536.0
2023-12-10,FlightsClimbed,2.0
2023-12-10,DistanceWalkingRunning,1.0703099999999999
2023-12-11,StepCount,3806.0
2023-12-11,FlightsClimbed,8.0
2023-12-11,DistanceWalkingRunning,2.6712
2023-12-12,StepCount,4287.0
2023-12-12,FlightsClimbed,0.0
2023-12-12,DistanceWalkingRunning,2.9243
2023-12-13,StepCount,2911.0
2023-12-13,FlightsClimbed,7.0
2023-12-13,DistanceWalkingRunning,2.125611
2023-12-14,StepCount,6724.0
2023-12-14,FlightsClimbed,2.0
2023-12-14,DistanceWalkingRunning,4.77666
2023-12-15,StepCount,6306.0
2023-12-15,FlightsClimbed,14.0
2023-12-15,DistanceWalkingRunning,4.475898
2023-12-16,StepCount,4714.0
2023-12-16,FlightsClimbed,9.0
2023-12-16,DistanceWalkingRunning,3.1144789
2023-12-17,StepCount,876.0
2023-12-17,FlightsClimbed,4.0
2023-12-17,DistanceWalkingRunning,0.60693
2023-12-18,StepCount,2688.0
2023-12-18,FlightsClimbed,6.0
2023-12-18,DistanceWalkingRunning,1.90256
2023-12-19,StepCount,1371.0
2023-12-19,FlightsClimbed,4.0
2023-12-19,DistanceWalkingRunning,1.05386
2023-12-20,StepCount,5115.0
2023-12-20,FlightsClimbed,7.0
2023-12-20,DistanceWalkingRunning,3.8450409999999997
2023-12-21,StepCount,10275.0
2023-12-21,FlightsClimbed,21.0
2023-12-21,DistanceWalkingRunning,7.331169
2023-12-22,StepCount,4672.0
2023-12-22,FlightsClimbed,8.0
2023-12-22,DistanceWalkingRunning,3.3053500000000002
2023-12-23,StepCount,295.0
2023-12-23,FlightsClimbed,0.0
2023-12-23,DistanceWalkingRunning,0.20283
2023-12-24,StepCount,4528.0
2023-12-24,FlightsClimbed,1.0
2023-12-24,DistanceWalkingRunning,3.15441
2023-12-25,StepCount,2668.0
2023-12-25,FlightsClimbed,2.0
2023-12-25,DistanceWalkingRunning,1.6860959
2023-12-26,StepCount,3799.0
2023-12-26,FlightsClimbed,8.0
2023-12-26,DistanceWalkingRunning,2.77419
2023-12-27,StepCount,1510.0
2023-12-27,FlightsClimbed,3.0
2023-12-27,DistanceWalkingRunning,1.101263
2023-12-28,StepCount,9058.0
2023-12-28,FlightsClimbed,19.0
2023-12-28,DistanceWalkingRunning,6.563739
2023-12-29,StepCount,3610.0
2023-12-29,FlightsClimbed,8.0
2023-12-29,DistanceWalkingRunning,2.61749
2023-12-30,StepCount,3677.0
2023-12-30,FlightsClimbed,4.0
2023-12-30,DistanceWalkingRunning,2.4819429
2023-12-31,StepCount,4619.0
2023-12-31,FlightsClimbed,9.0
2023-12-31,DistanceWalkingRunning,3.175094
2024-01-01,StepCount,2225.0
2024-01-01,FlightsClimbed,1.0
2024-01-01,DistanceWalkingRunning,1.53777
2024-01-02,StepCount,2353.0
2024-01-02,FlightsClimbed,2.0
2024-01-02,DistanceWalkingRunning,1.6437140000000001
2024-01-03,StepCount,3196.0
2024-01-03,FlightsClimbed,6.0
2024-01-03,DistanceWalkingRunning,2.355677
2024-01-04,StepCount,5805.0
2024-01-04,FlightsClimbed,12.0
2024-01-04,DistanceWalkingRunning,4.130536
2024-01-05,StepCount,2944.0
2024-01-05,FlightsClimbed,3.0
2024-01-05,DistanceWalkingRunning,2.19669
2024-01-06,StepCount,1563.0
2024-01-06,FlightsClimbed,6.0
2024-01-06,DistanceWalkingRunning,1.10248
2024-01-07,StepCount,460.0
2024-01-07,FlightsClimbed,0.0
2024-01-07,DistanceWalkingRunning,0.33289
2024-01-08,StepCount,2529.0
2024-01-08,FlightsClimbed,3.0
2024-01-08,DistanceWalkingRunning,1.88243
2024-01-09,StepCount,2037.0
2024-01-09,FlightsClimbed,3.0
2024-01-09,DistanceWalkingRunning,1.41665
2024-01-10,StepCount,1692.0
2024-01-10,FlightsClimbed,10.0
2024-01-10,DistanceWalkingRunning,1.2641200000000001
2024-01-11,StepCount,5032.0
2024-01-11,FlightsClimbed,9.0
2024-01-11,DistanceWalkingRunning,3.761021
2024-01-12,StepCount,1979.0
2024-01-12,FlightsClimbed,4.0
2024-01-12,DistanceWalkingRunning,1.38895
2024-01-13,StepCount,657.0
2024-01-13,FlightsClimbed,0.0
2024-01-13,DistanceWalkingRunning,0.48641
2024-01-14,StepCount,68.0
2024-01-14,FlightsClimbed,0.0
2024-01-14,DistanceWalkingRunning,0.04635
2024-01-15,StepCount,1979.0
2024-01-15,FlightsClimbed,2.0
2024-01-15,DistanceWalkingRunning,1.44603
2024-01-16,StepCount,2094.0
2024-01-16,FlightsClimbed,3.0
2024-01-16,DistanceWalkingRunning,1.4909700000000001
2024-01-17,StepCount,333.0
2024-01-17,FlightsClimbed,0.0
2024-01-17,DistanceWalkingRunning,0.23936
2024-01-18,StepCount,747.0
2024-01-18,FlightsClimbed,4.0
2024-01-18,DistanceWalkingRunning,0.50961
2024-01-19,StepCount,409.0
2024-01-19,FlightsClimbed,0.0
2024-01-19,DistanceWalkingRunning,0.29716
2024-01-20,StepCount,1747.0
2024-01-20,FlightsClimbed,5.0
2024-01-20,DistanceWalkingRunning,1.0717
2024-01-21,StepCount,3086.0
2024-01-21,FlightsClimbed,2.0
2024-01-21,DistanceWalkingRunning,1.9715
2024-01-22,StepCount,5358.0
2024-01-22,FlightsClimbed,5.0
2024-01-22,DistanceWalkingRunning,3.615971
2024-01-23,StepCount,4358.0
2024-01-23,FlightsClimbed,12.0
2024-01-23,DistanceWalkingRunning,3.28608
2024-01-24,StepCount,320.0
2024-01-24,FlightsClimbed,0.0
2024-01-24,DistanceWalkingRunning,0.21786
2024-01-25,StepCount,1356.0
2024-01-25,FlightsClimbed,1.0
2024-01-25,DistanceWalkingRunning,0.913462
2024-01-26,StepCount,2152.0
2024-01-26,FlightsClimbed,3.0
2024-01-26,DistanceWalkingRunning,1.4934
2024-01-27,StepCount,1125.0
2024-01-27,FlightsClimbed,1.0
2024-01-27,DistanceWalkingRunning,0.7280111
2024-01-28,StepCount,386.0
2024-01-28,FlightsClimbed,2.0
2024-01-28,DistanceWalkingRunning,0.25391
2024-01-29,StepCount,200.0
2024-01-29,FlightsClimbed,0.0
2024-01-29,DistanceWalkingRunning,0.13860999999999998
2024-01-30,StepCount,207.0
2024-01-30,FlightsClimbed,0.0
2024-01-30,DistanceWalkingRunning,0.14367
2024-01-31,StepCount,2218.0
2024-01-31,FlightsClimbed,8.0
2024-01-31,DistanceWalkingRunning,1.569767
2024-02-01,StepCount,1175.0
2024-02-01,FlightsClimbed,3.0
2024-02-01,DistanceWalkingRunning,0.83902
2024-02-02,StepCount,345.0
2024-02-02,FlightsClimbed,0.0
2024-02-02,DistanceWalkingRunning,0.23466
2024-02-03,StepCount,2403.0
2024-02-03,FlightsClimbed,1.0
2024-02-03,DistanceWalkingRunning,1.6330127
2024-02-04,StepCount,1496.0
2024-02-04,FlightsClimbed,6.0
2024-02-04,DistanceWalkingRunning,0.93011
2024-02-05,StepCount,1362.0
2024-02-05,FlightsClimbed,3.0
2024-02-05,DistanceWalkingRunning,0.91872
2024-02-06,StepCount,2245.0
2024-02-06,FlightsClimbed,5.0
2024-02-06,DistanceWalkingRunning,1.62961
2024-02-07,StepCount,1016.0
2024-02-07,FlightsClimbed,2.0
2024-02-07,DistanceWalkingRunning,0.737927
2024-02-08,StepCount,3120.0
2024-02-08,FlightsClimbed,7.0
2024-02-08,DistanceWalkingRunning,2.125481
2024-02-09,StepCount,264.0
2024-02-09,FlightsClimbed,0.0
2024-02-09,DistanceWalkingRunning,0.186
2024-02-10,StepCount,2365.0
2024-02-10,FlightsClimbed,3.0
2024-02-10,DistanceWalkingRunning,1.74913
2024-02-11,StepCount,2979.0
2024-02-11,FlightsClimbed,8.0
2024-02-11,DistanceWalkingRunning,1.9729999999999999
2024-02-12,StepCount,1060.0
2024-02-12,FlightsClimbed,1.0
2024-02-12,DistanceWalkingRunning,0.73424
2024-02-13,StepCount,4693.0
2024-02-13,FlightsClimbed,0.0
2024-02-13,DistanceWalkingRunning,3.367225
2024-02-14,StepCount,1652.0
2024-02-14,FlightsClimbed,2.0
2024-02-14,DistanceWalkingRunning,1.12952
2024-02-15,StepCount,1802.0
2024-02-15,FlightsClimbed,3.0
2024-02-15,DistanceWalkingRunning,1.2375399999999999
2024-02-16,StepCount,3653.0
2024-02-16,FlightsClimbed,6.0
2024-02-16,DistanceWalkingRunning,2.41295
2024-02-17,StepCount,838.0
2024-02-17,FlightsClimbed,13.0
2024-02-17,DistanceWalkingRunning,0.58692
2024-02-18,StepCount,811.0
2024-02-18,FlightsClimbed,8.0
2024-02-18,DistanceWalkingRunning,0.59776
2024-02-19,StepCount,3618.0
2024-02-19,FlightsClimbed,10.0
2024-02-19,DistanceWalkingRunning,2.66308
2024-02-20,StepCount,4096.0
2024-02-20,FlightsClimbed,9.0
2024-02-20,DistanceWalkingRunning,3.017118
2024-02-21,StepCount,4686.0
2024-02-21,FlightsClimbed,9.0
2024-02-21,DistanceWalkingRunning,3.31927
2024-02-22,StepCount,6796.0
2024-02-22,FlightsClimbed,8.0
2024-02-22,DistanceWalkingRunning,5.0754407
2024-02-23,StepCount,3840.0
2024-02-23,FlightsClimbed,8.0
2024-02-23,DistanceWalkingRunning,2.871809
2024-02-24,StepCount,3862.0
2024-02-24,FlightsClimbed,7.0
2024-02-24,DistanceWalkingRunning,2.75974
2024-02-25,StepCount,3627.0
2024-02-25,FlightsClimbed,2.0
2024-02-25,DistanceWalkingRunning,2.6000099999999997
2024-02-26,StepCount,2906.0
2024-02-26,FlightsClimbed,8.0
2024-02-26,DistanceWalkingRunning,2.0686780000000002
2024-02-27,StepCount,4176.0
2024-02-27,FlightsClimbed,11.0
2024-02-27,DistanceWalkingRunning,3.04672
2024-02-28,StepCount,3365.0
2024-02-28,FlightsClimbed,10.0
2024-02-28,DistanceWalkingRunning,2.51881
2024-02-29,StepCount,4409.0
2024-02-29,FlightsClimbed,10.0
2024-02-29,DistanceWalkingRunning,3.28914
2024-03-01,StepCount,363.0
2024-03-01,FlightsClimbed,0.0
2024-03-01,DistanceWalkingRunning,0.25088
2024-03-02,StepCount,38.0
2024-03-02,FlightsClimbed,0.0
2024-03-02,DistanceWalkingRunning,0.02972
2024-03-03,StepCount,3065.0
2024-03-03,FlightsClimbed,4.0
2024-03-03,DistanceWalkingRunning,2.122988
2024-03-04,StepCount,2517.0
2024-03-04,FlightsClimbed,5.0
2024-03-04,DistanceWalkingRunning,1.9063
2024-03-05,StepCount,3651.0
2024-03-05,FlightsClimbed,6.0
2024-03-05,DistanceWalkingRunning,2.77295
2024-03-06,StepCount,3400.0
2024-03-06,FlightsClimbed,1.0
2024-03-06,DistanceWalkingRunning,2.36037
2024-03-07,StepCount,6057.0
2024-03-07,FlightsClimbed,14.0
2024-03-07,DistanceWalkingRunning,4.502553
2024-03-08,StepCount,4564.0
2024-03-08,FlightsClimbed,9.0
2024-03-08,DistanceWalkingRunning,3.361956
2024-03-09,StepCount,161.0
2024-03-09,FlightsClimbed,0.0
2024-03-09,DistanceWalkingRunning,0.11545
2024-03-10,StepCount,4770.0
2024-03-10,FlightsClimbed,5.0
2024-03-10,DistanceWalkingRunning,3.39275
2024-03-11,StepCount,3045.0
2024-03-11,FlightsClimbed,16.0
2024-03-11,DistanceWalkingRunning,2.2869
2024-03-12,StepCount,10409.0
2024-03-12,FlightsClimbed,13.0
2024-03-12,DistanceWalkingRunning,7.43035
2024-03-13,StepCount,1691.0
2024-03-13,FlightsClimbed,4.0
2024-03-13,DistanceWalkingRunning,1.282
2024-03-14,StepCount,10520.0
2024-03-14,FlightsClimbed,21.0
2024-03-14,DistanceWalkingRunning,7.6146419
2024-03-15,StepCount,3731.0
2024-03-15,FlightsClimbed,8.0
2024-03-15,DistanceWalkingRunning,2.75114
2024-03-16,StepCount,20.0
2024-03-16,FlightsClimbed,0.0
2024-03-16,DistanceWalkingRunning,0.00977
2024-03-17,StepCount,461.0
2024-03-17,FlightsClimbed,1.0
2024-03-17,DistanceWalkingRunning,0.336902
2024-03-18,StepCount,3830.0
2024-03-18,FlightsClimbed,10.0
2024-03-18,DistanceWalkingRunning,2.84158
2024-03-19,StepCount,4870.0
2024-03-19,FlightsClimbed,8.0
2024-03-19,DistanceWalkingRunning,3.664409
2024-03-20,StepCount,1284.0
2024-03-20,FlightsClimbed,1.0
2024-03-20,DistanceWalkingRunning,0.9177500000000001
2024-03-21,StepCount,4212.0
2024-03-21,FlightsClimbed,6.0
2024-03-21,DistanceWalkingRunning,3.200307
2024-03-22,StepCount,1887.0
2024-03-22,FlightsClimbed,6.0
2024-03-22,DistanceWalkingRunning,1.379011
2024-03-23,StepCount,1612.0
2024-03-23,FlightsClimbed,1.0
2024-03-23,DistanceWalkingRunning,1.18644
2024-03-24,StepCount,2973.0
2024-03-24,FlightsClimbed,6.0
2024-03-24,DistanceWalkingRunning,2.182772
2024-03-25,StepCount,3794.0
2024-03-25,FlightsClimbed,5.0
2024-03-25,DistanceWalkingRunning,2.77775
2024-03-26,StepCount,7672.0
2024-03-26,FlightsClimbed,5.0
2024-03-26,DistanceWalkingRunning,5.72418
2024-03-27,StepCount,1115.0
2024-03-27,FlightsClimbed,0.0
2024-03-27,DistanceWalkingRunning,0.8068000000000001
2024-03-28,StepCount,4092.0
2024-03-28,FlightsClimbed,8.0
2024-03-28,DistanceWalkingRunning,3.133758
2024-03-29,StepCount,3447.0
2024-03-29,FlightsClimbed,2.0
2024-03-29,DistanceWalkingRunning,2.693601
2024-03-30,StepCount,846.0
2024-03-30,FlightsClimbed,1.0
2024-03-30,DistanceWalkingRunning,0.5991839
2024-03-31,StepCount,21.0
2024-03-31,FlightsClimbed,0.0
2024-03-31,DistanceWalkingRunning,0.01475
2024-04-01,StepCount,2212.0
2024-04-01,FlightsClimbed,5.0
2024-04-01,DistanceWalkingRunning,1.579014
2024-04-02,StepCount,9099.0
2024-04-02,FlightsClimbed,15.0
2024-04-02,DistanceWalkingRunning,6.46174
2024-04-03,StepCount,6356.0
2024-04-03,FlightsClimbed,5.0
2024-04-03,DistanceWalkingRunning,4.319515
2024-04-04,StepCount,3725.0
2024-04-04,FlightsClimbed,7.0
2024-04-04,DistanceWalkingRunning,2.7601400000000003
2024-04-05,StepCount,1343.0
2024-04-05,FlightsClimbed,2.0
2024-04-05,DistanceWalkingRunning,0.986642
2024-04-06,StepCount,6294.0
2024-04-06,FlightsClimbed,3.0
2024-04-06,DistanceWalkingRunning,4.233303
2024-04-07,StepCount,1190.0
2024-04-07,FlightsClimbed,2.0
2024-04-07,DistanceWalkingRunning,0.84468
2024-04-08,StepCount,2702.0
2024-04-08,FlightsClimbed,3.0
2024-04-08,DistanceWalkingRunning,1.78671
2024-04-09,StepCount,1044.0
2024-04-09,FlightsClimbed,1.0
2024-04-09,DistanceWalkingRunning,0.72525
2024-04-10,StepCount,1397.0
2024-04-10,FlightsClimbed,2.0
2024-04-10,DistanceWalkingRunning,0.97929
2024-04-11,StepCount,8559.0
2024-04-11,FlightsClimbed,5.0
2024-04-11,DistanceWalkingRunning,5.57751
2024-04-12,StepCount,3290.0
2024-04-12,FlightsClimbed,10.0
2024-04-12,DistanceWalkingRunning,2.2402974
2024-04-13,StepCount,1054.0
2024-04-13,FlightsClimbed,2.0
2024-04-13,DistanceWalkingRunning,0.677708
2024-04-14,StepCount,652.0
2024-04-14,FlightsClimbed,2.0
2024-04-14,DistanceWalkingRunning,0.4625968
2024-04-15,StepCount,8067.0
2024-04-15,FlightsClimbed,12.0
2024-04-15,DistanceWalkingRunning,5.872493
2024-04-16,StepCount,7624.0
2024-04-16,FlightsClimbed,8.0
2024-04-16,DistanceWalkingRunning,5.22627
2024-04-17,StepCount,3948.0
2024-04-17,FlightsClimbed,6.0
2024-04-17,DistanceWalkingRunning,2.9653799999999997
2024-04-18,StepCount,7142.0
2024-04-18,FlightsClimbed,13.0
2024-04-18,DistanceWalkingRunning,5.0601400000000005
2024-04-19,StepCount,2696.0
2024-04-19,FlightsClimbed,9.0
2024-04-19,DistanceWalkingRunning,1.97445
2024-04-20,StepCount,577.0
2024-04-20,FlightsClimbed,1.0
2024-04-20,DistanceWalkingRunning,0.42591
2024-04-21,StepCount,6027.0
2024-04-21,FlightsClimbed,6.0
2024-04-21,DistanceWalkingRunning,4.366417
2024-04-22,StepCount,6056.0
2024-04-22,FlightsClimbed,6.0
2024-04-22,DistanceWalkingRunning,4.533378
2024-04-23,StepCount,1803.0
2024-04-23,FlightsClimbed,3.0
2024-04-23,DistanceWalkingRunning,1.273611
2024-04-24,StepCount,7309.0
2024-04-24,FlightsClimbed,11.0
2024-04-24,DistanceWalkingRunning,5.383402
2024-04-25,StepCount,9442.0
2024-04-25,FlightsClimbed,25.0
2024-04-25,DistanceWalkingRunning,6.54256
2024-04-26,StepCount,9359.0
2024-04-26,FlightsClimbed,12.0
2024-04-26,DistanceWalkingRunning,6.7100100000000005
2024-04-27,StepCount,2716.0
2024-04-27,FlightsClimbed,8.0
2024-04-27,DistanceWalkingRunning,2.009521
2024-04-28,StepCount,1716.0
2024-04-28,FlightsClimbed,1.0
2024-04-28,DistanceWalkingRunning,1.2930300000000001
2024-04-29,StepCount,3922.0
2024-04-29,FlightsClimbed,8.0
2024-04-29,DistanceWalkingRunning,2.8904
2024-04-30,StepCount,1810.0
2024-04-30,FlightsClimbed,1.0
2024-04-30,DistanceWalkingRunning,1.352552
2024-05-01,StepCount,2661.0
2024-05-01,FlightsClimbed,9.0
2024-05-01,DistanceWalkingRunning,2.0081034
2024-05-02,StepCount,8084.0
2024-05-02,FlightsClimbed,18.0
2024-05-02,DistanceWalkingRunning,6.02311
2024-05-03,StepCount,951.0
2024-05-03,FlightsClimbed,5.0
2024-05-03,DistanceWalkingRunning,0.71224
2024-05-04,StepCount,4077.0
2024-05-04,FlightsClimbed,11.0
2024-05-04,DistanceWalkingRunning,3.097789
2024-05-05,StepCount,6908.0
2024-05-05,FlightsClimbed,7.0
2024-05-05,DistanceWalkingRunning,5.0715659
2024-05-06,StepCount,8135.0
2024-05-06,FlightsClimbed,24.0
2024-05-06,DistanceWalkingRunning,5.6543149999999995
2024-05-07,StepCount,7739.0
2024-05-07,FlightsClimbed,18.0
2024-05-07,DistanceWalkingRunning,5.172752
2024-05-08,StepCount,4646.0
2024-05-08,FlightsClimbed,9.0
2024-05-08,DistanceWalkingRunning,3.466215
2024-05-09,StepCount,7845.0
2024-05-09,FlightsClimbed,15.0
2024-05-09,DistanceWalkingRunning,5.590813
2024-05-10,StepCount,3746.0
2024-05-10,FlightsClimbed,10.0
2024-05-10,DistanceWalkingRunning,2.78745
2024-05-11,StepCount,4310.0
2024-05-11,FlightsClimbed,14.0
2024-05-11,DistanceWalkingRunning,3.24153
2024-05-12,StepCount,10793.0
2024-05-12,FlightsClimbed,21.0
2024-05-12,DistanceWalkingRunning,7.8387
2024-05-13,StepCount,6791.0
2024-05-13,FlightsClimbed,17.0
2024-05-13,DistanceWalkingRunning,4.7682970000000005
2024-05-14,StepCount,6521.0
2024-05-14,FlightsClimbed,16.0
2024-05-14,DistanceWalkingRunning,4.863339
2024-05-15,StepCount,5674.0
2024-05-15,FlightsClimbed,13.0
2024-05-15,DistanceWalkingRunning,4.18226
2024-05-16,StepCount,6542.0
2024-05-16,FlightsClimbed,15.0
2024-05-16,DistanceWalkingRunning,4.814303
2024-05-17,StepCount,10819.0
2024-05-17,FlightsClimbed,29.0
2024-05-17,DistanceWalkingRunning,7.677107
2024-05-18,StepCount,11673.0
2024-05-18,FlightsClimbed,21.0
2024-05-18,DistanceWalkingRunning,8.06837
2024-05-19,StepCount,3389.0
2024-05-19,FlightsClimbed,15.0
2024-05-19,DistanceWalkingRunning,2.498083
2024-05-20,StepCount,4733.0
2024-05-20,FlightsClimbed,6.0
2024-05-20,DistanceWalkingRunning,3.50956
2024-05-21,StepCount,7404.0
2024-05-21,FlightsClimbed,14.0
2024-05-21,DistanceWalkingRunning,5.548221
2024-05-22,StepCount,5138.0
2024-05-22,FlightsClimbed,9.0
2024-05-22,DistanceWalkingRunning,3.83232
2024-05-23,StepCount,9608.0
2024-05-23,FlightsClimbed,25.0
2024-05-23,DistanceWalkingRunning,7.18065
2024-05-24,StepCount,7720.0
2024-05-24,FlightsClimbed,17.0
2024-05-24,DistanceWalkingRunning,5.459332
2024-05-25,StepCount,3468.0
2024-05-25,FlightsClimbed,5.0
2024-05-25,DistanceWalkingRunning,2.64149
2024-05-26,StepCount,4436.0
2024-05-26,FlightsClimbed,12.0
2024-05-26,DistanceWalkingRunning,3.284775
2024-05-27,StepCount,8045.0
2024-05-27,FlightsClimbed,20.0
2024-05-27,DistanceWalkingRunning,6.11259
2024-05-28,StepCount,8948.0
2024-05-28,FlightsClimbed,20.0
2024-05-28,DistanceWalkingRunning,6.623487
2024-05-29,StepCount,3902.0
2024-05-29,FlightsClimbed,6.0
2024-05-29,DistanceWalkingRunning,2.888216
2024-05-30,StepCount,5906.0
2024-05-30,FlightsClimbed,22.0
2024-05-30,DistanceWalkingRunning,4.4031
2024-05-31,StepCount,4161.0
2024-05-31,FlightsClimbed,9.0
2024-05-31,DistanceWalkingRunning,3.10657
2024-06-01,StepCount,3246.0
2024-06-01,FlightsClimbed,0.0
2024-06-01,DistanceWalkingRunning,2.281623
2024-06-02,StepCount,5420.0
2024-06-02,FlightsClimbed,13.0
2024-06-02,DistanceWalkingRunning,3.99384
2024-06-03,StepCount,5518.0
2024-06-03,FlightsClimbed,17.0
2024-06-03,DistanceWalkingRunning,4.102599
2024-06-04,StepCount,4491.0
2024-06-04,FlightsClimbed,6.0
2024-06-04,DistanceWalkingRunning,3.0866566
2024-06-05,StepCount,6713.0
2024-06-05,FlightsClimbed,16.0
2024-06-05,DistanceWalkingRunning,4.89929
2024-06-06,StepCount,6258.0
2024-06-06,FlightsClimbed,12.0
2024-06-06,DistanceWalkingRunning,4.44477
2024-06-07,StepCount,5651.0
2024-06-07,FlightsClimbed,19.0
2024-06-07,DistanceWalkingRunning,4.1005139999999995
2024-06-08,StepCount,9761.0
2024-06-08,FlightsClimbed,6.0
2024-06-08,DistanceWalkingRunning,6.727203
2024-06-09,StepCount,5053.0
2024-06-09,FlightsClimbed,22.0
2024-06-09,DistanceWalkingRunning,3.590116
2024-06-10,StepCount,4229.0
2024-06-10,FlightsClimbed,10.0
2024-06-10,DistanceWalkingRunning,2.96737
2024-06-11,StepCount,2449.0
2024-06-11,FlightsClimbed,3.0
2024-06-11,DistanceWalkingRunning,1.65475
2024-06-12,StepCount,2626.0
2024-06-12,FlightsClimbed,5.0
2024-06-12,DistanceWalkingRunning,1.56192
2024-06-13,StepCount,701.0
2024-06-13,FlightsClimbed,2.0
2024-06-13,DistanceWalkingRunning,0.48227000000000003
2024-06-14,StepCount,1210.0
2024-06-14,FlightsClimbed,2.0
2024-06-14,DistanceWalkingRunning,0.8333849
2024-06-15,StepCount,1762.0
2024-06-15,FlightsClimbed,2.0
2024-06-15,DistanceWalkingRunning,1.162389
2024-06-16,StepCount,4764.0
2024-06-16,FlightsClimbed,5.0
2024-06-16,DistanceWalkingRunning,3.40231
2024-06-17,StepCount,1333.0
2024-06-17,FlightsClimbed,4.0
2024-06-17,DistanceWalkingRunning,0.9535399999999999
2024-06-18,StepCount,6165.0
2024-06-18,FlightsClimbed,1.0
2024-06-18,DistanceWalkingRunning,4.393831
2024-06-19,StepCount,4118.0
2024-06-19,FlightsClimbed,4.0
2024-06-19,DistanceWalkingRunning,2.8493233
2024-06-20,StepCount,901.0
